split,image,class_id,w_norm,h_norm,w_px,h_px,min_wh_threshold,line
test2,284_9545.jpg,0,0.015625,0.005859,16.0,6.0,0.015,0 0.800781 0.908203 0.015625 0.005859
test2,284_9581.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.144043 0.860840 0.022461 0.012695
test2,284_9581.jpg,0,0.017578,0.006836,18.0,7.0,0.015,0 0.781250 0.906738 0.017578 0.006836
test2,284_9581.jpg,0,0.025391,0.014648,26.0,15.0,0.015,0 0.758789 0.836426 0.025391 0.014648
test2,284_9633.jpg,0,0.022461,0.006836,23.0,7.0,0.015,0 0.103027 0.914551 0.022461 0.006836
test2,284_9633.jpg,0,0.025391,0.014648,26.0,15.0,0.015,0 0.716797 0.890137 0.025391 0.014648
test2,284_9633.jpg,0,0.023438,0.010742,24.0,11.0,0.015,0 0.777344 0.904785 0.023438 0.010742
test2,284_9639.jpg,0,0.025391,0.014648,26.0,15.0,0.015,0 0.711914 0.895996 0.025391 0.014648
test2,284_9639.jpg,0,0.023438,0.005859,24.0,6.0,0.015,0 0.772461 0.906250 0.023438 0.005859
test2,284_9652.jpg,0,0.025391,0.005859,26.0,6.0,0.015,0 0.702148 0.903320 0.025391 0.005859
test2,284_9662.jpg,0,0.023438,0.012695,24.0,13.0,0.015,0 0.297852 0.899902 0.023438 0.012695
test2,298_20307.jpg,0,0.022461,0.013672,23.0,14.0,0.015,0 0.633301 0.884766 0.022461 0.013672
test2,299_4869.jpg,0,0.012695,0.033203,13.0,34.0,0.015,0 0.993652 0.442383 0.012695 0.033203
test2,309_20143.jpg,0,0.044922,0.003906,46.0,4.0,0.015,0 0.724609 0.905273 0.044922 0.003906
test2,55_4500.jpg,0,0.000977,0.032227,1.0,33.0,0.015,0 0.000488 0.164551 0.000977 0.032227
test2,55_6818.jpg,0,0.052734,0.011719,54.0,12.0,0.015,0 0.882812 0.902344 0.052734 0.011719
test2,55_6818.jpg,0,0.043945,0.004883,45.0,5.0,0.015,0 0.770996 0.896973 0.043945 0.004883
test2,55_9978.jpg,0,0.037109,0.012695,38.0,13.0,0.015,0 0.061523 0.906738 0.037109 0.012695
